"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903036","positive regulation of response to wounding","28/4922","81/18805",0.345679012345679,1.32070171214151,1.7222600823076,0.0582106742706876,0.258704927099394,0.21487351355681,"F2/HRG/FERMT1/MDK/F7/CD36/F12/CPB2/PLAU/HBEGF/DUOX1/THBD/CCN4/INSL3/CLDN3/PRKCE/VTN/PLAT/MIR221/FERMT2/MIR222/ADRA2A/MYLK/CLDN4/EMILIN2/SCARF1/DDR2/TBXA2R",28
"GO:0021761","limbic system development","41/4922","125/18805",0.328,1.25315725314913,1.69087385692234,0.058461881078084,0.259637091709902,0.215647744984556,"POU3F2/NEUROD1/NR0B1/PRDM13/ZIC3/LHX5/NR2E1/FOXB1/ZIC1/CDK5R2/WNT3A/SOX3/RAX/KIF14/DLX1/DLX2/NEFL/MDK/BCAN/FEZF2/CNTNAP2/TBR1/EZH2/OTP/ATP1A2/FEZ1/TBX3/ID4/ANXA3/NDNF/FGFR2/TSKU/MFSD2A/SRD5A1/CDK5R1/HAP1/LRP8/BTG2/ATAT1/TUBA1A/PLXNA3",41
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","36/4922","108/18805",0.333333333333333,1.27353379385074,1.69742723822736,0.0587501880811446,0.260547930427852,0.216404263686399,"EPHA8/EPHA10/VEGFD/TEK/FGF10/INSRR/RET/SULF1/FGFR4/MMRN1/CLEC14A/EPHB2/EPHA6/MMRN2/TIE1/TMEM204/NTRK3/VTN/MUSK/NTRK2/FGFR2/ERBB4/FZD4/EPHB1/PGF/FLT4/EPHB3/MET/PDCD6/EPHA7/DDR2/ITGB3/DAB2IP/MST1R/PTPN1/ERBB2",36
"GO:0097306","cellular response to alcohol","36/4922","108/18805",0.333333333333333,1.27353379385074,1.69742723822736,0.0587501880811446,0.260547930427852,0.216404263686399,"AKR1C2/UGT1A1/DYNAP/SLC5A5/ADCY8/P2RY6/PAX6/P2RY4/RAD51/BLM/AKR1C3/PRKCE/CCL7/KLF2/CYP7A1/ACE/FBP1/KLF9/FOS/PTGER4/TNC/SCNN1D/BRCA1/EFNA5/CYBB/LRP8/BTG2/GRAMD1B/TNFSF4/PRKAA2/SGK1/CFTR/PTGFR/UCP1/INHBB/SCNN1G",36
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","52/4922","163/18805",0.319018404907975,1.21884215853199,1.67083207659965,0.0590270677895635,0.261590586339877,0.21727026628542,"CALCA/F2/KLK6/BECN2/GNG4/SSTR4/KLK14/RAMP3/ADRB2/RGS7/RAMP2/RGS20/NECAB2/GRK5/SLIT2/SLIT3/CAV2/GPER1/RAMP1/APELA/EDN1/SLC24A4/LRRK2/GRK1/PDE2A/NOS1/PDC/APLN/CNTN2/SNCA/KCTD16/GPR158/CHGA/CAMK2A/APLNR/RGS13/APLP1/GAS2L2/FRMPD1/ARRB1/KCTD12/ABHD6/MET/GNAT1/PHF24/ITGB3/RGS9/RGS5/GNG7/RGS16/FGF8/STMN1",52
"GO:0014902","myotube differentiation","43/4922","132/18805",0.325757575757576,1.24458984399049,1.6790846877695,0.059423544470114,0.263161411224791,0.218574952152783,"CEACAM5/NKX2-5/TRIM72/BARX2/B4GALNT2/SHOX2/CACNA1S/ADGRB1/ADAM12/CAV3/BHLHA15/ACTN3/SIX1/CAV2/BDNF/SIX4/ERVFRD-1/RPL3L/RCAN1/MYOCD/P2RX2/NOS1/ADGRB3/TMEM182/ADAMTS15/GDF15/NLN/CXCL9/BCL9/EHD2/LMOD3/NPHS1/MMP14/PTGFRN/WNT10B/PPIF/CYP26B1/DNER/WNT1/STAC3/RBM24/BHLHE41/CD53",43
"GO:0050680","negative regulation of epithelial cell proliferation","56/4922","177/18805",0.31638418079096,1.20877783823121,1.66166005187398,0.0595836205107812,0.263683838613789,0.219008866612438,"PDX1/PHOX2B/CNMD/GDF2/XDH/CAV1/SCG2/RGCC/LIMS2/PAX6/TNMD/CPB2/ACVRL1/TGFBR3/SULF1/EREG/CAV2/SLURP1/OVOL1/MIR125B1/MMRN2/GPC3/KRT4/CEACAM1/ALOX5/FGFR2/MIR2355/GATA6/KLF9/ENG/ATOH8/PPARG/AQP11/MIR205/SOX2/CCL2/DSC1/MARVELD3/COL4A3/PTPRM/MIR222/SOX9/ZEB1/CDKN2B/SFRP2/MCC/MIR126/WNT10B/VASH1/NUPR1/BRCA2/DAB2IP/DAB2/TGFB2/CDKN1C/HPN",56
"GO:0017157","regulation of exocytosis","58/4922","184/18805",0.315217391304348,1.20432000070668,1.65833610791312,0.0597405267679329,0.264191510325421,0.219430525394258,"FGB/SYT12/CDK5R2/LGI3/SYT13/CPLX2/FGA/RIMS2/RAB26/STXBP6/SYT7/CD177/STX1A/SYT2/FOXF1/SYT6/SYT5/PRKCG/GPR151/SYT15/P2RY4/PRAM1/FGR/CEACAM1/LRRK2/CBARP/RPH3A/GATA2/WNT7A/ZP3/RAPGEF4/GATA1/P2RY1/IL13/SNCA/SYT1/SPI1/RIMS4/SEPTIN4/KLRC2/PFN2/CACNB4/HAP1/ADRA2A/RAB15/SEPTIN5/F2RL1/PLA2G3/NCKAP1L/FGG/IFNG/P2RX1/CFTR/SCAMP5/VAMP2/RIMS1/CPLX1/GAB2",58
"GO:0006022","aminoglycan metabolic process","33/4922","98/18805",0.336734693877551,1.28652903664513,1.69329984436142,0.0599380240634609,0.264691048438217,0.219845428622642,"PGLYRP3/B3GNT6/B3GNT3/PGLYRP4/HAS1/LYVE1/ITIH6/HMMR/B3GNT4/B3GAT1/EGF/CEMIP/ITIH5/PGLYRP1/FGF2/HYAL1/UGDH/GAL3ST3/CHI3L2/OVGP1/HS3ST1/PDGFB/ITIH3/CHST9/CHI3L1/HS3ST3A1/LYG1/HYAL2/ITIH1/CHPF/STAB2/HYAL4/UST",33
"GO:1901606","alpha-amino acid catabolic process","33/4922","98/18805",0.336734693877551,1.28652903664513,1.69329984436142,0.0599380240634609,0.264691048438217,0.219845428622642,"PAH/HGD/GAD1/OTC/GPT2/ACMSD/FTCD/GLDC/CDO1/HAL/DAO/AGXT2/SLC25A21/GPT/ARHGAP11B/IL4I1/HMGCLL1/NOS1/TDO2/KYAT1/MAT1A/TAT/DDO/SDS/ACAD8/KMO/CBS/ARG1/KYNU/GCSH/GCAT/ARG2/SCLY",33
"GO:0050433","regulation of catecholamine secretion","16/4922","42/18805",0.380952380952381,1.45546719297227,1.75948217118671,0.0604316352711983,0.266307459583564,0.221187977239891,"STX1A/CHRNB2/GDNF/FGF20/OXT/OPRK1/CHRNA6/CHRNA4/P2RY1/SNCA/SYT1/CHGA/CNR1/SNCG/ADRA2A/CXCL12",16
"GO:0060306","regulation of membrane repolarization","16/4922","42/18805",0.380952380952381,1.45546719297227,1.75948217118671,0.0604316352711983,0.266307459583564,0.221187977239891,"CAV1/CAV3/SCN4B/CASQ2/KCNA5/KCNE4/SCN5A/NOS1/GJA5/KCNE1/RNF207/KCNH2/GJA1/CACNB3/ADCY10/AKAP7",16
"GO:0060421","positive regulation of heart growth","16/4922","42/18805",0.380952380952381,1.45546719297227,1.75948217118671,0.0604316352711983,0.266307459583564,0.221187977239891,"TGFBR3/CDK1/EDN1/FGF2/TBX20/TBX2/FGFR2/BASP1/NRG1/GATA6/ERBB4/TBX5/MIR222/ACACB/HEY2/WNT2",16
"GO:0009583","detection of light stimulus","24/4922","68/18805",0.352941176470588,1.34844754643019,1.71394192747269,0.0606553436796615,0.266917612172902,0.221694753945488,"GJA10/GNGT1/ABCA4/GPR52/RPE65/CNGB1/REEP6/RGR/SLC24A4/EYS/ELOVL4/GRK1/RGS9BP/GPR88/PDC/TULP1/CACNB4/GUCA1A/RP1/OPN4/TRPC3/GNAT1/GNAQ/GNGT2",24
"GO:0051445","regulation of meiotic cell cycle","24/4922","68/18805",0.352941176470588,1.34844754643019,1.71394192747269,0.0606553436796615,0.266917612172902,0.221694753945488,"PRDM9/STRA8/DMRT1/RBM46/HORMAD1/CDC20/ASPM/CDC25C/TTK/PKMYT1/MEIOC/KNL1/TRIP13/ZWINT/CDC25A/FBXO43/OVOL1/MEIOSIN/RAD51AP1/DUSP1/MSX2/NPPC/PIWIL2/LFNG",24
"GO:0032370","positive regulation of lipid transport","30/4922","88/18805",0.340909090909091,1.30247774371098,1.69344425407614,0.0607703278129179,0.267165170080205,0.22190036903735,"ABCA12/GAL/SPP1/NTSR1/TNFSF11/SSTR4/AVPR1B/CAV1/ERFE/PTGES/RETN/ABCA8/ECRG4/PLA2G4A/ABCB4/ABCA3/OXT/EDN1/LRAT/PON1/CYP4F2/PPARG/ABCG1/PLA2G3/CYP19A1/PLA2G10/TNFRSF11A/CETP/DAB2/NFKBIA",30
"GO:0009799","specification of symmetry","47/4922","146/18805",0.321917808219178,1.22991962282845,1.66059049598199,0.0608822576979323,0.267165170080205,0.22190036903735,"PITX2/ZIC3/CIROP/GREM1/NKX2-5/FOXH1/WNT3A/SOSTDC1/NKX3-2/FGF10/FOXF1/SOX17/STIL/NOTO/MESP1/FOXN4/TBX3/NDRG4/CFAP52/TBX20/DNAI2/TBX2/DRC1/CFC1/DNAI1/TGFBR2/SOX18/ENG/ENKUR/CFAP53/RNF207/ODAD2/DNAAF1/APLNR/RIPPLY2/ODAD4/ODAD3/GJA1/GATA4/WNT8B/DNAAF3/IHH/ARL13B/FGF8/DAW1/ARL6/PCSK6",47
"GO:0009855","determination of bilateral symmetry","47/4922","146/18805",0.321917808219178,1.22991962282845,1.66059049598199,0.0608822576979323,0.267165170080205,0.22190036903735,"PITX2/ZIC3/CIROP/GREM1/NKX2-5/FOXH1/WNT3A/SOSTDC1/NKX3-2/FGF10/FOXF1/SOX17/STIL/NOTO/MESP1/FOXN4/TBX3/NDRG4/CFAP52/TBX20/DNAI2/TBX2/DRC1/CFC1/DNAI1/TGFBR2/SOX18/ENG/ENKUR/CFAP53/RNF207/ODAD2/DNAAF1/APLNR/RIPPLY2/ODAD4/ODAD3/GJA1/GATA4/WNT8B/DNAAF3/IHH/ARL13B/FGF8/DAW1/ARL6/PCSK6",47
"GO:0050921","positive regulation of chemotaxis","47/4922","146/18805",0.321917808219178,1.22991962282845,1.66059049598199,0.0608822576979323,0.267165170080205,0.22190036903735,"S100A7/AGER/LBP/VEGFD/SCG2/MDK/FGF10/FPR2/F7/S1PR1/IL6/CASR/ARTN/EDN3/CXCR2/SEMA5A/SLIT2/THBS4/IL23A/EDN1/FGF2/C5AR1/DAPK2/CCL1/NTRK3/CCL7/CDH13/EDN2/TPBG/GAS6/ITGA2/NEDD9/CX3CR1/CXCL13/STK39/PDGFB/PGF/BMPR2/F2RL1/PPM1F/IL34/NCKAP1L/CXCL12/MET/CCL26/P2RY12/CCL19",47
"GO:0097120","receptor localization to synapse","27/4922","78/18805",0.346153846153846,1.322515862845,1.69948971380896,0.0610869984659437,0.267875899435392,0.222490682161454,"C1QL2/NETO1/CACNG5/NPTX1/KIF2C/LHFPL4/CACNG7/KIF5A/VWC2/CACNA2D2/CACNG3/KIF17/KIFC2/ERBB4/ARHGAP44/GRIP1/TYROBP/KIF5C/NETO2/DBN1/ITGB3/CPLX1/EPB41L3/GPSM2/SCRIB/CACNG8/ERBB2",27
"GO:0042327","positive regulation of phosphorylation","129/4922","437/18805",0.295194508009153,1.1278205451264,1.60977327330651,0.0613128884964368,0.268626982019921,0.223114511617346,"FGF19/CALCA/F2/EEF1A2/HMGA2/GREM1/AGER/TF/CSF3/ANGPT4/WNT3A/TNFSF11/IL31RA/KIF14/TPX2/DYNAP/CARD14/CAV1/ADCY8/TEK/PLK1/ODAM/ADRB2/RSPO1/THPO/FGF10/CD36/RGCC/IL6/CLSPN/IL11/CENPE/TNFRSF18/EDN3/PROM2/HBEGF/EZH2/EREG/PECAM1/ANGPT1/TENM1/THBS4/OPRD1/GPER1/EGF/ECT2/PLA2G1B/CEMIP/ADTRP/IFNB1/LILRA5/GHR/EDN1/FGF2/CLDN3/MMP9/S100A12/LRRK2/SLC8A2/CASS4/NTRK3/SASH1/VTN/MUSK/LEPR/ITLN1/NTRK2/SRCIN1/IL21/GATA1/BMP2/P2RY1/NRG1/IFNL1/GAS6/WNK3/ERBB4/CCN1/CLEC6A/SNCA/LIMCH1/TLR4/NEDD9/PRLR/PDGFB/GFRA1/PFN2/TGFA/EFNA5/CD24/PPARGC1B/CHI3L1/PLPP3/ADRA2A/ARRB1/FLT4/NOX4/TRAF4/ENPP2/SPDYA/IL34/SFRP2/CCND2/RASSF2/MIR26B/PIK3R5/IFNG/NEK10/LTF/PSRC1/TNFRSF11A/PAK1/PILRB/TRIM6/IL20/DOK7/DDR2/ITGB3/DAB2IP/DAB2/CIMAP3/MST1R/TGFB2/CCL19/FGF8/PTPN1/TFRC/ERBB2/TRAF2",129
"GO:0006520","amino acid metabolic process","86/4922","283/18805",0.303886925795053,1.16103080852823,1.6252213371784,0.0613440728662548,0.268626982019921,0.223114511617346,"CPS1/PAH/BHMT/HGD/GAD1/PYCR1/OTC/PSAT1/TYR/NDP/GPT2/HPDL/HAO1/NAT8L/SLC7A11/ACMSD/FTCD/BHMT2/GLDC/HNF4A/CDO1/ASPA/TPH2/HAL/AGMAT/SLC39A8/DAO/ATCAY/AGXT2/GCLC/ART4/SLC25A21/TH/PLOD2/GPT/GLYATL1/ARHGAP11B/IL4I1/GLYATL1B/HMGCLL1/DDC/DPEP1/NOS1/ADSS1/NR1H4/BAAT/ALDH18A1/TDO2/SLC45A2/SHMT2/SLC7A7/DIO1/KYAT1/PYCR3/VARS2/MAT1A/NOX4/IYD/TAT/DDO/SDS/ACAD8/AZIN2/BPHL/KMO/ASNS/CBS/ODC1/DARS2/PSPH/ARG1/AARSD1/SLC25A2/VARS1/KYNU/CTH/GCSH/CAD/GCAT/GARS1/ARG2/P4HB/GLYAT/SCLY/TARS2/GCLM",86
"GO:0006887","exocytosis","107/4922","358/18805",0.298882681564246,1.14191158610639,1.61417552352311,0.0615957472837467,0.269540579658156,0.223873321805872,"FGB/NLRP5/SYT12/ABCA12/CDK5R2/TRIM72/LGI3/RAB3B/SYT13/CPLX2/FGA/RIMS2/STXBP5L/RAB26/GCGR/STXBP6/SYT7/CD177/STX1A/STX11/KLRF2/SYNGR3/SYT2/FOXF1/UNC13A/SYT6/SYT5/PRKCG/GPR151/LIN7A/SYT15/P2RY4/SYN2/NR4A3/UNC13C/PRAM1/FGR/CEACAM1/TSPAN18/APOLD1/KCNQ3/LRRK2/BRSK2/CBARP/RPH3A/GATA2/WNT7A/ANXA3/ZP3/RAPGEF4/SRCIN1/GATA1/P2RY1/IL13/STEAP2/RAB40A/ARHGAP44/SNCA/SYT1/GRIK5/SPI1/RIMS4/CHGA/BRSK1/CLTRN/SEPTIN4/SCIN/KLRC2/PTGDS/RAB11FIP1/RAB44/PFN2/CACNB4/BTK/HAP1/ADRA2A/RAB15/SEPTIN5/TMEM79/CPLX4/HCK/F2RL1/CLNK/PLA2G3/ANK1/EXOC3L1/NCKAP1L/FGG/FCGR3A/SV2A/IFNG/CRHBP/P2RX1/CFTR/SCAMP5/VAMP2/SYTL5/NKD2/PAK1/RIMS1/SYTL2/CPLX1/NKG7/SCRIB/RAB25/GAB2/PRSS12",107
"GO:0033674","positive regulation of kinase activity","69/4922","223/18805",0.309417040358744,1.18215917187042,1.62933921777164,0.0620546622766824,0.271359144676386,0.225383774117236,"CALCA/EEF1A2/HMGA2/TNFSF11/KIF14/TPX2/DYNAP/CARD14/ADCY8/ADRB2/RGCC/CLSPN/CENPE/EDN3/EZH2/EREG/ANGPT1/TENM1/ECT2/PLA2G1B/CEMIP/LILRA5/GHR/EDN1/FGF2/S100A12/LRRK2/SLC8A2/CASS4/NTRK3/SASH1/SRCIN1/NRG1/GAS6/CCN1/SNCA/TLR4/NEDD9/PRLR/PDGFB/CD24/CHI3L1/ADRA2A/NOX4/TRAF4/SPDYA/IL34/CCND2/RASSF2/MIR26B/PIK3R5/IFNG/NEK10/LTF/PSRC1/TNFRSF11A/PAK1/PILRB/DOK7/DDR2/ITGB3/DAB2IP/CIMAP3/MST1R/TGFB2/CCL19/PTPN1/ERBB2/TRAF2",69
"GO:1902904","negative regulation of supramolecular fiber organization","53/4922","167/18805",0.317365269461078,1.21252618695968,1.64257533208327,0.0621435184796715,0.271558068890233,0.225548995341431,"VIL1/IAPP/MYOC/TPX2/TRIM54/SPTB/CAV3/KANK3/S1PR1/CAPZA3/CDH5/SPTBN2/SLIT2/ARHGAP6/DLC1/TUBB4A/CGNL1/CORO2B/LDLR/CTNNA2/STMN2/MYADM/CRYAB/RHPN1/LMOD1/TMOD1/SPTBN1/KANK2/DNAI3/SNCA/TOGARAM2/SCIN/GMFG/PFN2/SHANK3/GAS2L2/CRACD/SPEF1/PHLDB2/CARMIL2/PLEKHH2/SPTBN5/LMOD3/MET/KANK4/RHPN2/FKBP4/INPP5K/CKAP2/MID1IP1/PFDN6/PIK3R1/STMN1",53
"GO:0003180","aortic valve morphogenesis","15/4922","39/18805",0.384615384615385,1.46946206982777,1.74743576746235,0.0626583602262725,0.273426238144194,0.22710064762737,"NKX2-5/SMAD6/SLIT2/SLIT3/TWIST1/TIE1/TBX20/TGFBR2/GATA5/ROBO2/SOX9/GATA4/NFATC1/HEY2/HEYL",15
"GO:0017158","regulation of calcium ion-dependent exocytosis","15/4922","39/18805",0.384615384615385,1.46946206982777,1.74743576746235,0.0626583602262725,0.273426238144194,0.22710064762737,"SYT12/CDK5R2/SYT13/SYT7/STX1A/SYT2/SYT6/SYT5/SYT15/CBARP/RPH3A/ZP3/SYT1/ADRA2A/SCAMP5",15
"GO:0007368","determination of left/right symmetry","44/4922","136/18805",0.323529411764706,1.23607691756101,1.64519248263197,0.0631577532675252,0.275221886542271,0.228592065996295,"PITX2/ZIC3/CIROP/NKX2-5/FOXH1/WNT3A/NKX3-2/FGF10/FOXF1/SOX17/STIL/NOTO/MESP1/FOXN4/TBX3/NDRG4/CFAP52/TBX20/DNAI2/TBX2/DRC1/CFC1/DNAI1/TGFBR2/SOX18/ENG/ENKUR/CFAP53/RNF207/ODAD2/DNAAF1/APLNR/RIPPLY2/ODAD4/ODAD3/GJA1/GATA4/DNAAF3/IHH/ARL13B/FGF8/DAW1/ARL6/PCSK6",44
"GO:0034219","carbohydrate transmembrane transport","44/4922","136/18805",0.323529411764706,1.23607691756101,1.64519248263197,0.0631577532675252,0.275221886542271,0.228592065996295,"FGF19/SLC2A2/FGF21/PTH/TERT/GIP/HNF1A/SLC2A1/ERFE/SLC5A9/SLC2A5/FFAR4/NR4A3/AQP10/PLA2G1B/GPC3/EDN1/PPBP/PID1/C1QTNF12/ITLN1/SLC50A1/FABP5/ACE/SLC5A11/AQP7B/SLC45A2/SORBS1/AQP9/AQP11/SLC5A3/OSTN/AQP1/MFSD4A/KLF15/SLC26A6/ACACB/ABCB11/TRIB3/INPP5K/SLC2A9/SLC2A14/SLC2A3/PIK3R1",44
"GO:0006898","receptor-mediated endocytosis","85/4922","280/18805",0.303571428571429,1.15982541939978,1.6043533453758,0.0638900707199004,0.278219487376924,0.231081794471142,"CALCA/H1-1/GREM1/TF/CLEC4M/SH3GL3/CACNG5/WNT3A/CALY/GRIA1/ARC/CAV1/CACNG7/USH1G/RAMP3/LYVE1/ADRB2/TFR2/RSPO1/LRRTM1/HMMR/MARCO/CAV3/SELE/CD36/RAMP2/CXCR1/ENTREP1/CALCRL/HPCA/CXCR2/NECAB2/ACHE/GSG1L/TAMALIN/CAV2/DKK1/MSR1/MRC1/ANGPT1/SFTPD/EGF/RAMP1/CACNG3/LDLR/CEACAM1/APELA/GHR/VTN/AMN/NRG1/APLN/CNTN2/SNCA/MIR205/LRP1B/APLNR/MX2/PCSK9/APOC1/ARRB1/CLEC9A/ANKRD13B/DPP4/WASF1/FCER1G/SIGLEC1/SUSD4/ASGR1/STON1/HAMP/STAB2/DNM1/AP1S1/SYNE1/SCARF1/ITGB3/SFRP4/GAS7/DAB2/CXCL16/SCRIB/CCL19/CACNG8/TFRC",85
"GO:0002090","regulation of receptor internalization","26/4922","75/18805",0.346666666666667,1.32447514560477,1.67647639586127,0.0641183881118003,0.279019698649127,0.231746428923891,"GREM1/WNT3A/ARC/RSPO1/LRRTM1/SELE/HPCA/NECAB2/GSG1L/TAMALIN/DKK1/ANGPT1/EGF/APELA/NRG1/APLN/APLNR/PCSK9/ARRB1/ANKRD13B/SUSD4/HAMP/SYNE1/ITGB3/SFRP4/SCRIB",26
"GO:0016079","synaptic vesicle exocytosis","34/4922","102/18805",0.333333333333333,1.27353379385074,1.64933814092091,0.0647698048951305,0.281192264269152,0.233550904831798,"SYT12/SYT13/CPLX2/RIMS2/SYT7/STX1A/STX11/SYNGR3/SYT2/UNC13A/SYT5/PRKCG/GPR151/P2RY4/UNC13C/LRRK2/RPH3A/WNT7A/P2RY1/SNCA/SYT1/GRIK5/RIMS4/BRSK1/PFN2/CACNB4/SEPTIN5/CPLX4/SV2A/P2RX1/VAMP2/RIMS1/CPLX1/SCRIB",34
"GO:0035282","segmentation","34/4922","102/18805",0.333333333333333,1.27353379385074,1.64933814092091,0.0647698048951305,0.281192264269152,0.233550904831798,"LHX1/DLL3/TBXT/ZIC3/PCDH8/CDX2/FOXB1/WNT3A/TDRD5/XRCC2/MESP2/FOXF1/TDRD1/TBX18/MESP1/DKK1/TBX3/HES7/EGR2/CDX1/BASP1/KAT2A/NKD1/RIPPLY2/TDRKH/IRX1/SFRP2/MEOX1/PRKDC/TBX6/COBL/MEOX2/LFNG/PCSK6",34
"GO:0034284","response to monosaccharide","68/4922","220/18805",0.309090909090909,1.18091315429796,1.60714280229874,0.0647991275307739,0.281192264269152,0.233550904831798,"PDX1/GCG/SLC2A2/NEUROD1/PCSK1/LIN28A/FGF21/NKX2-2/ABCA12/GJB6/AGER/GIP/RFX6/APOA2/PTPRN/NPTX1/TUNAR/PCK1/ADCY8/GCKR/COL1A1/HNF4A/PAX6/CASR/CPB2/UCN3/TRPM5/SLC2A5/NKX6-1/GCLC/GPER1/PKLR/MIR320C1/TH/LPL/OPRK1/PRLH/BRSK2/CAT/C1QTNF12/PRKCE/EGR1/CYP7A1/ACE/CMA1/GAS6/SOX4/NR1H4/ITGA2/CLTRN/MIR221/EFNA5/COL4A3/ADRA2A/PDE8B/SLC26A6/NOX4/NCF1/KCNK16/COL6A3/TWNK/PRKAA2/CFTR/SLC12A7/VAMP2/GATA4/SIDT2/GCLM",68
"GO:0001975","response to amphetamine","14/4922","36/18805",0.388888888888889,1.48578942615919,1.73713273738612,0.0648421637822829,0.281192264269152,0.233550904831798,"RGS17/FOSB/RGS7/RGS20/SLC1A1/TH/OXT/EDN1/NR4A1/GRIN2A/PDE1B/ASIC1/RGS9/HPRT1",14
"GO:0032232","negative regulation of actin filament bundle assembly","14/4922","36/18805",0.388888888888889,1.48578942615919,1.73713273738612,0.0648421637822829,0.281192264269152,0.233550904831798,"MYOC/S1PR1/ARHGAP6/DLC1/CGNL1/CORO2B/RHPN1/SHANK3/PHLDB2/MET/RHPN2/INPP5K/PIK3R1/STMN1",14
"GO:0009746","response to hexose","66/4922","213/18805",0.309859154929577,1.18384831541055,1.60672172251849,0.0650303102175343,0.281813012167612,0.2340664817227,"PDX1/GCG/SLC2A2/NEUROD1/PCSK1/LIN28A/FGF21/NKX2-2/ABCA12/GJB6/AGER/GIP/RFX6/APOA2/PTPRN/NPTX1/TUNAR/PCK1/ADCY8/GCKR/COL1A1/HNF4A/PAX6/CASR/CPB2/UCN3/TRPM5/SLC2A5/NKX6-1/GCLC/GPER1/PKLR/MIR320C1/TH/LPL/OPRK1/PRLH/BRSK2/C1QTNF12/PRKCE/EGR1/CYP7A1/ACE/CMA1/GAS6/SOX4/NR1H4/CLTRN/MIR221/EFNA5/COL4A3/ADRA2A/PDE8B/SLC26A6/NOX4/NCF1/KCNK16/COL6A3/TWNK/PRKAA2/CFTR/SLC12A7/VAMP2/GATA4/SIDT2/GCLM",66
"GO:0055017","cardiac muscle tissue growth","31/4922","92/18805",0.33695652173913,1.28737655247955,1.64523446780433,0.0661077533429724,0.283116198386796,0.235148873947984,"NKX2-5/PI16/ADRA1A/CAV3/S1PR1/TGFBR3/FGF20/CDK1/HEG1/KCNK2/NDRG4/EDN1/FGF2/RBP4/TBX20/TBX2/MIR25/TENM4/FGFR2/NRG1/GATA6/ERBB4/TBX5/MIR222/PRKG1/G6PD/GATA4/HEY2/MEIS1/TGFB2/WNT2",31
"GO:2000628","regulation of miRNA metabolic process","31/4922","92/18805",0.33695652173913,1.28737655247955,1.64523446780433,0.0661077533429724,0.283116198386796,0.235148873947984,"LIN28B/TERT/MYCN/AGT/IL6/PAX6/SMAD6/TWIST1/KLF4/FGF2/GATA2/EGR1/BMP2/GATA6/MYOCD/FOS/APLN/ATOH8/SPI1/PPARG/PDGFB/FOXA1/SOX9/QKI/NFATC4/ETS1/POU5F1/NEAT1/JUN/GNL3/TGFB2",31
"GO:0043405","regulation of MAP kinase activity","36/4922","109/18805",0.330275229357798,1.26184999757688,1.63247198712215,0.0663055414734173,0.283116198386796,0.235148873947984,"TNFSF11/UCHL1/CBLC/AGT/EDN3/EZH2/TENM1/PLA2G1B/GHR/EDN1/FGF2/SERPINB3/S100A12/LRRK2/NTRK3/SASH1/CDK5RAP3/TLR4/DUSP1/PDGFB/CD24/ADRA2A/TRIB3/IL34/HYAL2/PIK3R5/NEK10/TNFRSF11A/PAK1/INPP5K/DAB2IP/MST1R/CCL19/PTPN1/ERBB2/TRAF2",36
"GO:0000050","urea cycle","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"CPS1/OTC/AGMAT/ARG1/SLC25A2/ARG2",6
"GO:0003207","cardiac chamber formation","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"NKX2-5/MESP1/TBX20/TBX2/BMP2/TBX5",6
"GO:0006534","cysteine metabolic process","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"SLC7A11/CDO1/GCLC/CBS/CTH/GCLM",6
"GO:0006828","manganese ion transport","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"SLC30A10/TRPC7/SLC39A8/SLC11A1/TRPM2/SLC41A2",6
"GO:0010518","positive regulation of phospholipase activity","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"AVPR1B/ARHGAP6/PLA2G1B/AGTR1/FGFR2/PLA2G5",6
"GO:0019732","antifungal humoral response","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"CALCA/IL36RN/CAMP/DEFA4/VIP/LTF",6
"GO:0030157","pancreatic juice secretion","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"SPINK1/CEL/WNK3/AQP5/STK39/AQP1",6
"GO:0032276","regulation of gonadotropin secretion","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"INHA/FOXL2/OPRK1/KISS1/GJA1/INHBB",6
"GO:0035812","renal sodium excretion","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"EDNRB/AGT/NPPB/NPR1/EDN1/AGTR1",6
"GO:0038003","G protein-coupled opioid receptor signaling pathway","6/4922","12/18805",0.5,1.91030069077611,1.87815617530754,0.0664613241182674,0.283116198386796,0.235148873947984,"ADCY8/OPRD1/NPBWR1/OPRM1/OPRK1/ITGB3",6
